movieCd,userid,score
20217482,3,4
20156063,4,4
20010047,2,5
20204142,1,1
20150862,5,2
20192621,1,3
20196201,1,3
20216964,3,1
20216985,2,1
20216990,2,4
20216989,2,4
20216302,4,4
20207242,5,2
20215664,3,1
20205604,2,5
20217433,5,4
20216182,4,3
20190709,5,1
20217415,4,5
20217413,5,1
20216372,5,4
20215102,2,4
20216729,4,5
20215268,1,2
19990068,3,4
20206887,1,5
20217430,5,2
20217429,3,1
20216757,1,2
20206229,3,2
20216125,4,3
20190644,4,5
20126848,3,2
20138705,5,1
20216365,2,4
20216284,1,3
20216301,2,1
20216126,3,5
20126799,2,2
20199541,5,5
20217385,3,5
20080834,2,5
20060387,5,2
20060077,3,3
20080142,2,3
20090307,5,5
20129368,3,3
20193013,1,5
20181983,5,2
20030092,3,1
20040559,4,1
20175601,1,5
20188421,2,4
20000011,4,4
20159161,3,4
19980009,5,3
20020058,4,4
20050045,5,4
20050292,5,4
20060229,3,2
20060272,4,5
20071060,4,1
20061223,4,3
20010037,3,2
20020141,2,5
20030108,2,1
19990053,5,4
20000021,1,2
20020049,2,4
20040774,1,1
20050007,1,3
20050344,5,4
20060100,2,4
20070382,5,2
20136802,5,1
19970014,1,4
19980030,3,5
20181162,4,1
20217336,5,3
20217335,2,3
20149743,4,4
20149744,5,1
20199677,3,4
20217344,3,4
20165345,2,2
20200909,1,2
20217310,1,5
20217325,1,5
20204112,5,3
20217151,2,5
20216329,3,2
20215850,2,3
20197585,3,5
20100679,3,4
20217123,1,1
20201124,3,3
20216477,4,1
20195841,5,2
20214963,1,5
20217274,2,5
20217273,4,4
20217272,5,1
20217258,4,5
20217270,1,4
20217252,5,5
20202852,1,3
20181166,3,3
20196800,5,4
20196773,1,2
20202021,3,3
20200918,3,1
20202137,4,5
20202136,3,3
20201686,3,3
20178342,2,3
20178343,5,3
20175744,1,4
20173408,2,5
20181023,5,4
19830123,2,4
20124134,2,5
20217196,4,3
20217195,4,3
20217214,1,3
20217194,3,3
20217192,3,5
20217213,2,3
20204269,1,2
20202921,4,3
20200929,1,4
20216845,3,3
20216937,4,4
20216761,5,5
20216343,1,2
20191313,1,3
20198123,4,2
20147280,1,2
20119470,2,3
20216885,2,2
20216004,4,3
20204586,3,5
20209601,5,1
20201428,2,1
20193910,2,5
20200369,3,2
20205247,2,4
20200871,4,5
20200452,1,1
20202001,1,4
20205769,4,4
20200338,1,3
20126583,4,1
20197853,4,3
20205362,3,3
20216426,2,1
20202801,3,3
20217085,4,5
20217084,2,4
20181885,3,5
20217050,3,4
20196718,4,1
20217063,4,3
20217046,1,5
20194705,3,4
20205682,3,4
20217019,5,5
20000044,2,1
20217031,2,4
20216496,3,1
20195673,1,3
20202478,3,5
20216321,4,1
20216043,2,2
19910182,1,4
20200883,4,1
19890310,5,2
20202601,5,3
20208806,5,4
20174185,3,2
20101243,3,2
20216022,1,1
20215056,2,4
20216672,4,3
20216051,5,3
20188301,4,5
20030316,3,2
20020234,5,5
20214848,5,5
20202584,3,2
20215486,5,4
20216931,4,3
20216945,1,2
20030371,1,1
20198603,4,5
20175611,3,2
20216900,1,2
20216898,4,4
20216897,3,3
20215852,4,3
20216895,3,5
20216913,5,1
20216911,4,3
20201361,3,2
20010083,4,5
20209139,4,5
20203842,4,5
20215843,2,5
20216862,2,2
20216847,5,4
20216846,2,5
20173411,3,4
20216861,5,3
20112344,5,1
20200263,4,1
20197742,4,4
20197861,1,2
20197527,2,3
20179942,2,2
20191105,2,4
20199448,3,1
20191164,4,3
20194342,4,2
20192669,3,3
20194642,1,2
20193284,4,4
20193833,4,3
20200878,4,5
20216652,3,4
20216570,1,2
20206197,5,4
19670063,5,1
20216769,2,3
20031184,4,3
20216755,4,2
20194719,2,3
20190680,2,2
20204250,4,2
20183943,1,1
20191322,1,5
20193285,2,2
20196329,5,5
20200507,3,2
20216332,2,2
20216720,2,3
20216717,1,3
20216716,3,3
20174681,4,5
20209185,1,5
20209430,5,5
20208261,4,2
20216723,2,3
20216712,1,2
20216711,4,2
20078605,4,2
20197032,4,1
20190461,3,4
20197930,1,3
20216708,1,5
20196672,4,4
20196284,5,5
20190465,1,1
20197557,2,1
20191371,2,1
20200423,5,2
20196021,3,2
20196732,2,1
20216706,4,3
20198750,5,2
20204693,2,2
20200861,1,1
20200432,3,3
20100176,1,1
20216225,4,2
20216005,5,5
20215169,2,3
20215621,1,4
20204587,5,1
20205341,5,5
20209300,3,2
20200553,5,5
20181105,1,2
20195898,5,1
20196750,2,5
20196701,5,4
20200293,3,1
20196747,3,4
20192202,1,1
20208843,5,1
20194978,1,4
20190665,1,1
20196719,4,1
20194916,1,3
20196601,5,2
20216637,5,4
20216634,1,2
20216632,4,5
20216653,3,2
20174169,2,2
20183743,5,2
20192810,2,4
20216649,1,3
20215809,1,1
20204692,2,1
20216628,5,1
20216625,3,3
20216624,5,2
20181583,2,1
20215168,2,4
20215992,4,2
20216603,5,3
20216602,1,2
20216600,3,3
20206538,1,5
20216599,1,5
20200002,4,5
20216595,5,1
20216575,3,3
20216574,2,2
20216573,2,2
20216593,4,1
20216592,5,1
20206893,5,1
20216568,2,2
20200471,5,4
20216566,1,4
20158364,5,5
20202555,5,5
20209013,2,1
20215401,5,3
20215221,5,4
20216387,5,3
20216378,3,2
20216556,4,5
20173991,3,5
20201558,4,4
20216553,1,2
20216552,5,4
20216551,1,1
20216529,1,2
20200152,3,1
20216543,3,1
20215936,2,1
20152867,2,5
20190268,1,2
20216427,2,4
20216336,1,2
20197450,3,5
20190408,4,1
20197186,3,2
20216495,3,3
20216479,2,5
20216491,1,1
20202125,5,3
20216475,1,2
20216474,1,3
20216473,1,4
20216460,3,2
20216459,2,1
20216458,5,5
20216457,1,2
20216456,4,2
19928458,3,2
20216455,1,5
20216454,5,1
20216453,1,3
20216471,2,2
20216452,5,3
20216450,4,3
20216451,3,3
20191028,5,2
20172104,2,2
20206928,1,4
20151815,5,2
20124017,4,5
20204333,5,2
20120753,3,2
20215971,1,2
20202812,5,5
20209245,1,4
20216374,3,3
20216373,2,1
20216371,5,3
20216385,5,5
20216386,3,1
20216370,3,4
20209942,5,2
19930225,3,1
20147693,1,1
20203671,3,5
20204267,3,5
20216339,1,3
20216367,2,2
20196326,5,5
20202394,4,5
20150324,3,2
20198303,2,4
20216363,5,1
20214941,2,1
20216141,2,2
20216328,4,2
20216344,2,4
20203622,5,5
20216327,5,5
20216162,4,3
20216322,5,2
20208523,2,5
20215301,4,2
20215003,3,2
20204266,2,4
20204063,3,5
20204064,5,5
20202520,4,1
20199572,2,5
20202518,1,2
20204108,5,1
20204535,5,5
20193928,4,3
20181169,3,5
20200461,1,1
20216250,3,5
20190561,2,5
20215683,3,5
20202263,3,4
20198864,1,5
20168401,5,2
20214889,5,2
20216061,5,2
20145462,2,4
20173226,3,4
20215827,3,4
20202289,2,2
20203131,1,1
20214981,4,4
20155416,1,3
20204431,1,5
20190209,3,3
20088535,5,5
20214983,4,5
20001158,1,1
20216116,4,3
20205306,5,5
20134562,2,1
20201025,4,4
20200866,1,3
20208188,5,3
20208168,5,2
20191321,1,4
20050118,1,1
20040704,1,5
20202689,5,4
20202128,5,4
20204159,4,5
20197277,1,1
20209869,3,4
20201648,1,5
20200419,5,5
20202931,3,1
20185162,3,3
20215783,1,2
20136449,3,3
20200961,3,4
20181654,3,4
20183444,5,2
20214725,1,1
20141704,3,1
20126003,1,3
20208568,1,2
20141702,2,5
20206905,3,2
20215942,3,4
20207443,4,2
20215825,2,2
20214896,2,1
19960052,1,3
20216070,2,4
20183642,2,5
20216063,5,2
20216062,2,1
20010020,1,4
20216042,1,2
20215983,1,3
20129333,1,5
20214968,3,2
20203521,2,5
20215991,5,3
20215990,5,1
20201047,3,4
20181505,3,1
20209836,1,1
20183363,3,2
20196372,1,2
20201044,5,1
20203482,3,2
20215987,3,3
20215081,5,3
20215131,3,5
20196901,5,5
20200863,3,2
20215985,5,2
20216003,4,2
20201698,4,3
20215544,2,1
20207254,1,3
20190481,1,2
20200486,4,5
20215935,5,1
20201022,1,3
20201694,2,3
20215047,2,5
20215927,3,4
20215926,3,2
20215924,5,3
20205381,4,4
20192664,1,1
20208357,4,5
20208190,1,3
20198953,5,5
20193873,3,3
20204407,5,4
20183358,4,2
20111928,3,4
20215361,1,2
20205649,2,3
20202212,3,3
20200386,2,4
20199162,4,2
20199161,4,3
20199107,1,2
20185784,2,5
20206545,3,4
20204372,1,3
20204371,2,4
20090209,2,1
20214802,3,4
20204148,5,1
20214841,4,2
20198012,4,2
20206830,4,3
20040690,2,5
19959184,4,5
20201628,1,3
20199820,3,3
20191561,3,2
20190704,3,5
20190523,4,1
20202217,3,4
20050310,5,5
20174783,5,1
20150942,3,5
20204065,3,1
20215831,4,2
20215808,1,2
20215824,4,2
20215823,3,4
20200512,5,5
20215802,5,5
20158069,5,1
20201649,4,2
20214731,4,2
20209423,1,2
20202253,4,2
20201833,3,5
20209802,3,2
20070585,3,4
20177005,5,1
20152349,3,5
20196008,4,2
20200437,3,3
20193859,1,1
20201814,3,4
20132793,2,2
20201832,2,4
20030033,4,2
20194604,1,1
20192688,1,3
20192142,1,5
20194142,4,2
20192685,5,1
20215711,5,2
20215707,2,2
20215704,1,1
20215702,5,2
20215701,1,1
20215681,2,2
20215610,2,5
20193781,3,4
20192508,3,1
20215641,3,5
20215606,1,3
20215623,3,1
20215622,3,1
20040798,3,3
19958572,3,2
20198948,5,2
19970271,3,4
20151962,1,4
20202924,2,1
20209635,2,5
20202202,3,5
20215463,3,4
20182562,2,5
20080437,1,1
20202540,5,3
20215281,3,3
20198056,5,1
20204643,4,5
20101344,4,5
20155391,2,4
20190703,4,4
20160504,3,2
20215048,1,2
20214982,2,5
20204316,1,5
20078386,2,4
20215181,3,4
20215162,5,2
20209267,5,3
20200583,5,5
20215128,3,5
20215141,2,3
20201171,3,3
20215110,2,5
20215124,3,5
20215121,2,1
20201175,4,3
20202265,2,3
20078865,4,2
20128327,2,5
20204506,4,4
20202647,1,2
20180868,5,5
20192638,5,1
20215042,5,5
20207589,4,5
20195948,5,5
20215045,3,2
20202666,1,1
20202726,5,4
20200683,5,4
20181091,4,1
20209772,3,2
20189828,1,4
20215062,3,2
20208400,5,1
20205200,2,4
20204131,2,1
20215004,2,5
20113533,5,2
20204432,2,3
20200304,1,1
20215001,3,4
20207967,4,4
20214962,1,5
20214961,2,5
20196761,3,2
20198996,1,2
20198997,1,4
20202219,2,2
20198954,1,4
20195614,4,3
20202218,1,4
20202282,4,3
20189619,5,2
20190544,3,1
20201550,4,5
20214891,2,3
19900139,4,2
19890108,5,5
19900192,5,2
19900300,5,1
19900343,4,2
20159187,1,4
20159188,3,1
20159186,2,5
20159190,5,4
19188001,4,4
20159189,4,2
19238001,2,3
19890241,2,4
20214890,2,1
20202273,3,4
20183391,3,3
20214888,4,1
20214887,1,3
20214886,4,1
20214885,4,2
20214884,3,4
20214883,3,2
20214882,1,4
20183927,1,4
20173405,2,3
20000067,4,1
20206907,5,2
20200460,2,3
20198430,5,5
20206884,4,1
20133248,5,5
20193221,2,1
20194805,4,2
20194585,4,1
20194984,2,1
20208334,2,2
20214849,2,2
20128940,4,2
20202981,5,3
19568016,2,1
19598050,2,3
20214845,4,4
20214844,3,5
20205667,1,2
20205612,3,5
20200405,5,4
20205626,3,3
20204553,3,4
20193696,1,2
20205647,4,2
20203470,2,5
20203522,5,1
20203670,3,1
20204534,3,3
20205803,2,4
20202002,2,1
20078917,1,1
20197121,4,2
20205693,3,5
20191062,1,3
20205694,1,5
20192233,1,3
20189666,2,1
20186324,5,2
20200127,3,5
20193877,4,2
20201023,3,4
20205522,3,2
20124676,3,5
20202130,1,5
20191421,3,2
20214724,4,4
20190541,3,2
20190641,3,1
20205909,5,2
20205903,1,5
20200463,3,3
20205728,4,1
20208081,5,5
20201790,5,2
20205496,4,4
20205910,2,5
20189181,3,2
20168689,3,1
20168664,5,1
20168324,5,1
20202127,1,1
20192193,4,2
20214686,1,3
20205001,4,3
20202314,1,4
20136610,4,5
20196673,3,3
20157434,1,1
20202896,3,1
20202791,2,2
20202424,3,5
20209323,3,2
20200415,4,3
20203862,5,3
20203947,5,1
20203692,1,4
20201174,5,2
20186202,2,1
20203805,4,5
20203408,5,2
20150976,2,5
20209366,2,5
20202703,5,1
20195745,1,4
20207492,5,4
20200200,1,2
20209834,4,2
20175734,5,4
20204531,5,1
20203990,3,3
20194424,3,3
20201046,4,4
20180442,3,2
20204471,4,4
20204470,3,5
20204469,4,5
20209538,2,3
20081445,1,1
20198683,1,2
20204392,1,3
20204374,3,3
20204373,5,5
20204391,2,1
20204390,3,4
20204389,2,2
20204320,2,2
20031154,3,2
20167904,4,2
20204268,2,3
20201173,1,5
20180939,4,2
20198201,5,5
20205525,2,4
20183572,4,1
20193601,3,1
20190521,2,4
20197441,1,4
20207722,1,2
20190531,3,1
20196716,5,5
20193321,1,4
20199346,3,2
20196285,3,4
20191106,1,5
20194456,3,5
20196702,5,2
20193669,2,5
20182861,5,4
20200490,2,1
20195621,3,2
20198890,3,5
20192603,4,5
20180902,2,2
20190482,4,1
20190727,1,4
20180962,5,1
20156923,5,1
20188121,2,5
20192751,2,5
20183366,3,1
20184571,5,1
20206963,5,5
20197863,2,5
20182447,2,1
20206190,4,4
20183848,1,4
20181434,3,4
20190678,3,1
20194715,5,5
20149501,4,1
20174266,4,2
20191783,3,1
20186707,2,4
20190522,3,1
20183128,3,4
20182280,4,2
20184483,3,2
20196774,1,4
20184243,1,5
20183791,2,4
20191042,5,4
20183002,4,1
20191029,3,3
20191682,3,5
20195561,2,4
20187322,2,5
20181096,3,4
20181087,2,2
20192101,3,1
20181114,5,1
20189647,5,1
20191242,3,2
20183744,4,3
20181109,2,4
20201284,4,1
20183424,5,5
20193821,3,5
20196405,2,3
20192984,5,5
20205378,2,5
20182590,5,4
20191422,1,2
20199532,4,1
20181199,2,2
20183813,2,1
20198978,1,3
20193069,3,3
20174381,1,3
20204285,5,5
20203992,1,3
20149629,3,1
20204190,1,3
20204169,3,5
20203613,5,4
20192567,5,3
20207485,1,2
20176061,5,3
20202026,4,5
20204040,4,4
20157465,3,5
20195920,4,4
20192206,4,1
20198414,2,4
20183072,2,5
20186647,4,4
20198182,2,3
20194621,5,4
20195083,1,2
20181205,2,4
20196705,2,3
20184341,3,3
20183041,5,4
20199564,4,1
20181164,3,4
20184133,5,5
20196781,4,5
20185361,1,1
20030404,1,5
20203913,2,4
20203938,2,4
20203939,1,3
20203910,1,2
20205216,3,5
20205157,2,2
20202046,1,2
20203865,2,2
20203887,5,2
20203744,3,1
20200936,5,2
20206843,3,2
20205096,2,5
19950332,2,1
20188750,3,3
20203725,5,3
20203697,4,5
20203678,3,2
19928302,1,1
20203696,5,5
20181092,5,1
20203677,3,2
20203695,5,3
20203694,3,3
20200554,5,2
20174402,2,3
20177401,4,2
20185646,4,3
20174361,4,5
20203693,1,3
20165223,5,3
20180492,1,1
20200262,4,3
20201203,4,3
20204221,4,4
20040725,3,2
20200645,5,5
20208628,2,2
20204343,4,2
20202762,2,5
20205443,3,1
20203560,3,4
20203619,2,5
20203554,5,1
20183782,5,5
20203551,4,4
20203566,3,3
20203565,4,2
20203548,5,3
19890255,3,5
20203563,5,1
20203547,4,5
20203546,4,3
20203544,2,4
20158047,5,4
20203027,3,1
20198282,5,1
20208361,4,3
20202366,3,1
20000152,3,1
20178388,3,1
20202850,5,5
20202849,4,5
20203386,2,4
20202615,1,1
20203359,4,1
20203328,3,1
20202387,1,1
20195946,4,3
20202317,5,5
20202316,3,2
20202315,1,1
20202187,3,5
20202036,4,5
20196676,4,4
20202712,1,3
20201052,2,3
20203262,3,5
20196655,5,3
20198956,3,1
20169728,1,1
20201105,1,5
20208828,5,4
20202329,1,4
20206710,3,5
20202607,3,5
20203108,4,3
20203106,1,2
20090914,1,3
20203082,3,3
20206291,1,4
20203060,4,5
20209292,1,2
20123681,1,2
20203010,5,4
20203028,2,1
20201970,4,3
20202983,4,1
20190621,5,5
20202925,4,5
20202519,3,3
20202186,3,3
20201988,4,5
20202846,1,1
20157262,4,1
19678013,5,3
20202845,3,2
19658074,3,5
20202894,4,2
20202893,4,1
20207493,3,1
20207602,3,2
20200372,5,2
20209614,5,2
20202272,3,4
20165747,3,2
20209088,4,2
20209048,3,1
20201146,4,1
20209705,5,3
20202178,2,2
20202425,2,2
20209650,5,2
20202822,5,3
20202789,3,3
20202806,4,4
20202554,5,3
20202767,4,1
20020054,3,4
20208355,2,4
20202745,3,5
20209954,1,4
20200238,5,4
20202611,2,3
20200294,4,2
20197922,3,1
20206647,3,5
20201123,5,3
20200374,1,5
20200475,5,3
20182224,3,4
20202369,4,5
20198870,3,5
20040734,1,1
19950185,5,1
20111367,2,4
20202510,4,4
20200446,2,4
20202508,2,2
19738208,1,4
20202507,5,2
20202528,4,2
19998722,1,4
20202505,1,2
20202489,3,1
20183722,3,1
20202486,2,4
20030060,2,2
20050042,3,2
20040703,1,1
20194191,4,1
20201697,4,5
20201600,1,1
20201598,5,2
20201633,2,2
20202476,4,5
20200050,3,5
20201178,5,2
20205258,3,5
20196674,4,4
20208548,5,5
20202367,3,4
20205969,4,4
20184482,1,3
20202389,3,2
20202388,4,5
20202386,4,1
20181093,1,4
20208961,5,3
20202346,4,1
20202345,2,4
20193346,3,5
20200823,1,4
20202344,5,4
20202327,1,4
20201777,2,5
20201688,5,1
20192764,1,2
20208312,4,1
20202274,3,4
20208385,4,3
20200946,3,5
20202088,4,1
20202269,1,1
20202251,4,4
20202247,1,5
20208004,2,1
20199815,5,4
20202224,5,4
20202183,3,1
20197566,5,1
20153187,2,1
20208765,2,3
20197968,1,3
20189141,2,4
20193440,1,4
20195821,5,2
20194422,4,5
20202138,5,1
20209953,1,2
20201973,4,1
20202126,2,4
20205256,3,1
20205696,2,2
20202117,5,2
20208810,3,3
20208388,2,3
20202072,1,5
20166828,1,2
20140622,5,1
20182422,3,2
20200205,2,2
20209495,2,2
20209370,2,3
20180743,5,1
20201190,3,5
20201983,4,5
20149068,2,4
20183624,1,2
20205253,4,2
20000030,4,5
20191162,3,2
20209304,3,5
20100788,5,3
20200733,5,2
20195839,4,2
20200503,5,5
20190674,1,1
20123581,4,1
19840010,5,1
20070692,2,3
20205641,3,1
20209106,4,2
20157324,3,5
20201883,2,4
20201846,1,5
20201837,1,2
20201772,3,3
20201836,3,5
20201800,4,3
20153982,3,1
20201768,4,4
20206624,4,4
20167628,1,5
20201503,4,5
20202744,3,5
20205201,5,2
20207502,1,2
20207973,5,1
20080034,4,2
20040558,2,1
20151030,3,2
20151032,1,5
20151031,3,4
20204994,5,3
20208332,3,1
20201226,3,2
20050313,4,1
20192399,4,3
20208524,5,3
20209466,5,2
19940007,5,5
20112767,5,5
20209531,1,1
20205254,5,4
20200392,3,2
20203008,5,5
20201079,3,2
20201106,1,1
20201078,1,1
20201077,5,4
20201076,5,3
20201104,1,4
20201075,2,1
20201103,5,4
20121301,2,4
20201102,2,2
20201074,3,3
20201073,3,5
20123128,5,3
20205974,1,1
20208202,1,3
20207445,1,1
19970029,4,3
20113961,5,2
20148744,5,2
20201011,2,1
20180071,4,4
20172503,3,1
20201009,2,4
20198955,4,1
20189748,1,4
20187462,2,3
20200935,3,3
20030094,1,3
20207386,1,5
20187622,4,2
20208922,5,1
20186864,1,4
20196345,2,1
20208553,3,4
20205163,2,1
20196778,3,4
20200928,2,5
20200943,2,5
20200942,1,2
20200927,1,2
19810073,3,4
20200880,2,3
20200879,2,3
20119243,1,4
19688009,2,4
19698041,1,2
20141746,2,5
20183351,2,5
20200876,4,1
20200875,4,3
20200850,2,1
20200873,1,1
20196377,2,5
20194076,1,5
20205980,1,4
20207699,3,1
20200791,5,3
20200776,5,4
20198863,4,1
20200644,2,3
20200584,1,3
20200822,4,4
20209145,2,3
20173068,5,5
19698010,2,4
20203146,3,2
20206822,1,4
20206680,1,1
20204202,5,4
20198307,5,5
20200505,1,5
20191947,3,1
20200492,3,2
20200491,1,1
20188362,5,2
20158525,5,5
20148594,4,3
20206684,4,3
20208170,5,1
20191121,1,2
20207282,2,4
20192271,4,4
20206362,5,3
20193816,2,5
20190473,5,5
20185650,5,5
20184694,1,2
20192665,2,2
20198309,5,3
20176406,1,5
20183935,4,3
20192130,3,5
20184645,3,5
20190543,4,2
20164081,2,4
20205385,2,2
20177420,3,3
20176498,2,1
20198311,2,2
20193854,1,5
20187341,1,3
20182347,4,3
20200391,2,1
20183583,2,2
20199651,3,1
20200368,2,3
20200313,2,2
20200366,3,5
20200298,5,1
20200297,3,3
20200296,2,5
20207566,1,3
20207721,1,2
20206701,2,1
20200236,3,5
20200207,5,1
20201432,1,2
20200732,5,3
20208173,4,3
20208174,5,3
20199883,2,5
20119799,5,3
20208189,4,3
20208169,4,3
20209994,2,2
20189973,1,4
20209293,5,4
20200450,2,5
20202621,2,5
20209266,5,3
20209265,2,1
20202684,2,2
20206241,2,2
20208811,2,1
20209888,1,2
20208245,4,1
20208876,5,4
20206824,1,5
20207124,1,5
19818004,3,3
20209687,4,5
20209824,4,2
20060147,2,2
20209653,3,1
20151229,5,5
20124082,5,2
20209652,3,3
20206714,2,1
20202502,3,5
20209631,1,1
20158357,3,2
20148807,2,1
20209552,3,5
20201524,3,1
20138926,1,4
20209548,4,2
20209574,3,2
20209571,2,4
20209569,4,3
20209565,3,3
20209545,1,3
20209543,4,5
20209520,4,2
20209517,4,2
20196782,1,2
20154427,2,2
20136062,4,3
20081476,2,5
20161589,2,2
20080266,2,1
20204008,5,5
20191408,1,1
20120919,3,4
20200465,2,3
20201584,1,5
20202482,4,5
20209787,3,3
20209352,4,4
20209348,5,2
20193834,1,2
20209303,2,4
20186862,2,4
20209271,3,3
20209291,5,3
20205762,5,1
20209248,5,4
20168362,5,4
20149714,4,1
20209205,2,1
20204725,2,3
20177365,2,5
20202481,4,2
20195886,4,5
20200439,4,2
20207753,4,4
20209148,4,2
20209112,3,5
20208045,4,4
20208509,4,3
20208327,4,1
20200457,5,4
20206911,5,2
20204684,2,5
20203044,4,4
20181544,5,3
20205683,4,2
20206289,5,1
20204867,4,5
20202725,5,5
20206062,3,5
20205003,3,3
20208855,2,3
20190548,3,1
20208910,3,5
20208908,5,4
20204685,2,1
20206255,2,2
20199574,5,4
20208246,1,1
20206827,4,5
20207029,1,1
20208889,3,3
20208888,5,2
20208856,5,1
20193450,1,2
20208852,3,5
20208454,4,3
20208763,5,2
20207123,4,3
20207103,2,3
20202341,5,4
20205474,2,1
20208510,1,5
20207102,3,5
20192201,4,2
20192674,2,2
20112335,1,4
20208526,3,4
20090721,1,1
20196710,2,4
20208460,1,5
20208459,2,4
20167301,4,1
20201785,5,2
20205257,2,4
20200827,4,3
20070393,4,5
20208407,5,3
20208406,4,1
20208405,5,2
20208404,3,3
20208396,3,4
20207577,2,3
20192938,1,1
20208373,5,4
20208359,5,5
20208326,4,3
20208324,1,5
20204467,1,5
20205510,2,1
20157145,1,1
20155415,4,1
20202204,1,5
20207348,3,2
20207094,5,3
20206323,4,4
20208028,5,5
20202201,3,5
20206060,3,5
20174442,2,4
20207105,2,1
20120668,3,2
19828276,2,1
20136926,4,2
20202103,2,3
20193822,1,3
20080850,1,2
20204749,1,3
20207085,1,2
20207015,5,4
20207014,2,2
20207013,1,3
20206997,2,2
20207011,2,3
20206993,4,4
20201083,2,4
20206986,5,5
20206973,1,3
20206972,1,3
20206938,5,4
20206833,1,5
20100061,2,1
20206889,1,3
20206888,2,4
20206886,4,5
20206885,5,5
20201621,2,1
20206677,5,3
20206646,2,3
20206645,5,5
20206674,5,5
20206673,5,2
20206669,2,2
20207590,5,1
20207588,2,2
20203303,1,3
20201968,1,5
20191110,2,5
20040784,4,1
20207027,4,5
20203461,3,5
20201287,4,5
20178641,4,4
20204037,1,5
20179513,3,5
19950263,4,2
20149678,3,4
20196351,2,2
20164791,1,5
20192806,2,3
20196291,4,3
20207416,4,2
20180321,2,5
20207414,4,2
20207387,3,4
20202381,3,2
20199302,5,5
20175405,3,3
20202961,3,3
20203465,2,2
20080227,5,2
20203237,2,5
20209961,5,2
20190667,1,2
20177228,3,4
20188824,5,2
20207253,5,2
20202203,4,2
19930026,1,2
20202485,1,2
20122399,4,4
20207274,5,3
20199418,3,2
20199120,4,4
20207466,2,4
20207251,5,5
20207118,4,5
20206039,1,5
20181103,2,3
20205348,2,3
20201026,5,5
20203843,3,5
20207109,3,3
20207169,3,5
20207106,3,4
20207144,2,5
20204546,1,2
20207039,3,2
20207064,4,3
20207087,3,5
20204987,3,2
20207082,1,2
20176684,3,5
20122076,1,2
20207016,4,3
20205724,5,1
20204700,3,5
20206976,1,3
20206990,4,2
20206991,4,5
20206985,1,4
20194460,5,4
20200438,5,3
20205858,4,4
20205857,3,5
20205870,4,3
20205853,5,4
20190742,4,4
20205687,2,4
20205618,2,2
20205615,2,3
20205614,4,4
20205613,5,2
20196271,2,4
20206908,4,3
20189064,5,2
20200482,4,3
20196907,4,3
20206869,1,2
20113212,5,1
20201812,1,2
20192809,5,2
20206845,3,4
20194918,1,1
20205189,3,1
20112692,3,3
20205146,4,4
20204307,1,5
20206183,2,3
20206739,5,3
20149663,1,2
20202886,1,3
20200291,5,4
20201051,1,4
20031026,5,3
20197893,2,3
20204239,5,2
20201081,4,3
20193818,5,1
20206356,5,1
20193148,5,2
20206354,2,2
20206598,2,5
20206086,4,2
20206529,5,2
19930117,5,1
20201690,1,5
20040605,4,3
20206546,2,1
20040592,3,1
20201165,3,2
20200782,2,4
20206500,5,4
20193275,1,5
20206465,2,3
20181003,3,4
20201402,3,2
20201386,2,2
20203581,2,1
20203404,3,3
20195712,2,3
20205844,5,4
20206411,5,2
20206384,4,2
20205384,1,2
20179342,2,2
20060807,1,5
20209361,1,5
20040483,1,4
19910332,1,1
20202181,5,1
20190505,4,3
20206254,5,1
20184462,1,3
20108553,5,4
20203701,4,4
20206213,2,2
20206194,4,5
20196245,2,2
20204671,4,3
20201122,5,1
20206015,4,3
20200764,1,5
20206033,1,4
20206012,1,5
20206011,3,3
20205911,2,3
20191793,1,2
20205916,2,4
20205975,5,2
20191127,5,5
20201435,3,5
20205985,4,1
20203342,5,2
20205936,3,4
20205924,2,5
20195879,2,2
20205860,5,2
20191107,2,5
20136064,5,4
20080779,2,5
20157133,4,2
20204702,5,5
20201166,2,5
20205122,2,1
20201964,2,2
20202281,1,5
20202442,1,4
20124079,4,5
20205664,1,4
20205666,4,4
20205602,5,1
20199602,3,3
20205515,2,4
20205512,5,2
20204686,4,5
20204806,3,3
20204798,4,3
20203043,5,2
20205478,3,4
20205508,3,4
20205499,3,1
20205498,5,5
20205495,1,2
20205494,2,1
20205485,1,2
20205419,2,2
20205452,2,1
20167984,3,2
20205451,5,1
20011023,3,5
20205417,1,1
20205448,2,2
20205447,5,3
20194376,4,2
20191382,1,5
20163137,4,3
20205970,1,4
20205408,4,5
20205407,3,4
20205406,3,5
20205329,5,4
20205328,3,5
20205356,5,1
20205355,1,1
20205327,2,4
20194192,3,1
20205354,3,4
20205326,1,3
20205325,5,2
20205353,4,1
20205352,3,2
20205351,1,2
20205350,3,3
20201043,3,3
20205349,1,1
